gfortran-Consumption
3295.29
3501.97
3526.97
3939.22
2716.07
2717.2
2992.38
4099.0
3789.68
4880.26
2714.73
2727.3
3306.48
3863.22
4102.01
3982.57
2744.22
2716.64
2965.57
3936.97
4401.32
3929.8
2714.18
2716.63
3182.12
3859.59
3868.36
4236.86
2717.98
2716.3
2852.29
3185.25
4081.06
3866.92
2713.73
2717.75
3081.89
3455.75
4330.79
4167.57
2720.15
2716.51
3672.95
3880.85
4300.82
5048.55
2713.93
2718.53
3766.27
3598.56
3708.37
4197.93
2719.43
2716.51
3660.43
3893.94
3568.43
3876.76
2712.51
2720.3
3087.41
3727.49
3927.74
4032.51
2719.59
2715.32
3202.13
3264.0
3719.79
3934.77
2712.74
2721.03
3129.96
3872.86
3826.69
4072.39
2719.33
2716.86
2977.1
3269.85
4801.46
4197.51
2715.99
2721.34
3181.38
3589.75
3641.02
4023.03
2718.67
2716.61
2902.93
3249.59
3577.32
3926.25
2716.42
2720.45
3236.32
3557.12
4064.31
3984.53
2717.48
2717.01
3663.98
3159.84
4758.07
4894.07
2716.42
2720.81
3106.36
3641.68
3621.59
4113.39
2734.04
2717.3
2922.57
3101.39
3748.43
4236.02
2716.93
2719.95
3414.56
3977.26
3880.97
4239.91
2716.87
2713.71
2906.53
3164.98
4068.02
3854.84
2719.48
2718.12
3099.69
3535.23
4484.39
3846.0
2715.59
2713.3
2916.47
3209.58
3651.45
4877.47
2718.67
2718.14
3383.46
3810.45
3919.93
4027.71
2715.71
2714.78
2911.88
3230.48
4728.01
4208.62
2717.73
2716.67
3112.09
3411.29
3766.06
3904.2
2729.24
2716.43
2937.4
3451.01
4654.32
4165.7
2718.33
2715.71
3121.6
3447.49
3788.0
4005.62
2715.39
2717.8
2956.44
3157.45
3862.91
4133.54
2716.93
2715.61
3036.89
3853.8
3862.76
4190.76
2714.21
2718.9
2923.22
3252.7
3782.78
4014.06
2715.76
2715.98
3259.98
3421.72
3521.56
3703.74
2713.56
2719.11
