ifx-Consumption
2751.28
4275.22
4561.63
4026.07
4285.39
2751.01
2750.46
3498.7
4200.61
4259.33
4198.54
2753.7
2751.46
3669.01
3659.4
5371.26
4332.97
2751.84
2750.79
3772.5
4101.27
4242.61
4182.07
2752.57
2750.92
4501.03
4566.9
3951.53
4480.24
2752.17
2751.7
2815.63
4248.53
4420.12
4600.18
2753.05
2751.01
3819.69
3984.98
3828.29
4147.0
2763.47
2751.62
3683.6
3906.99
4335.81
5009.55
2781.24
2752.87
3485.19
4609.63
4261.56
4063.67
2753.53
2750.69
4286.16
4518.5
4862.16
4121.91
2758.22
2754.5
3838.48
4245.81
4098.11
5176.9
2754.31
2749.91
2862.55
3765.14
3775.65
4814.95
2757.38
2755.72
3367.88
4379.47
4586.92
4118.37
2752.34
2749.95
4068.04
4585.42
4645.4
4137.51
2756.59
2756.16
3090.79
3945.71
4399.93
4042.19
2751.16
2749.43
3928.01
4252.11
5085.77
4715.12
2755.65
2754.45
3596.1
5180.99
4711.18
5068.55
2749.53
2749.15
3349.31
4137.02
4466.79
4280.0
2754.86
2754.83
3154.35
3985.54
3931.48
4453.61
2749.37
2749.36
3810.89
4276.03
4242.2
4707.34
2755.12
2756.47
3292.58
4159.2
4576.16
3710.57
2748.19
2747.34
3379.67
3771.64
4435.7
3808.63
2754.61
2755.72
3606.21
3968.37
3797.39
4548.77
2748.12
2747.23
3539.88
4493.99
4409.02
4522.34
2754.23
2754.13
3397.85
4205.65
4669.76
3960.97
2748.97
2747.99
3538.35
4298.94
3792.53
3712.01
2754.46
2751.72
3503.68
4174.34
3822.01
3938.73
2747.67
2749.78
3462.69
4187.54
4415.56
4745.34
2753.04
2751.43
3455.05
4791.26
4560.56
4994.94
2748.15
2750.62
3599.76
4059.61
3954.85
3452.17
3571.73
2749.84
5091.77
4004.04
4216.88
4117.12
2751.29
2751.08
3453.77
5494.97
4424.97
4983.63
2802.14
2750.94
2884.99
3969.77
4284.25
5229.43
2750.76
2752.69
3478.11
4070.99
4210.68
4067.35
2750.87
2750.6
3756.71
5157.57
5134.46
3992.9
2751.91
2754.66
3426.28
4369.58
4092.3
4341.67
2749.54
2750.98
3310.99
3798.97
3520.71
4630.04
2724.56
2754.93
3718.2
4526.82
3982.18
3801.12
2748.92
2751.72
3547.94
4340.94
6024.7
3481.21
2753.32
2753.86
3361.11
4401.62
4971.58
4872.22
2749.06
2751.92
3607.11
3827.34
3801.5
4835.48
2753.43
2754.23
5138.78
4513.0
3634.32
4401.95
2750.73
2752.89
3389.15
4063.77
4379.57
3658.28
2752.13
2753.15
2937.11
3993.96
4780.86
4318.42
2751.88
2752.66
4680.31
3753.86
4696.5
4689.9
2751.47
2751.0
3882.58
4516.96
4237.89
3610.39
2753.09
2755.09
