FFTW-Consumption
4165.13
4614.75
3594.11
2754.57
3756.71
5157.57
5134.46
3992.9
2751.91
2754.66
3916.83
4545.95
4329.61
4183.45
2749.34
2760.99
3336.59
4136.26
4271.35
4143.47
3563.33
2753.27
3310.99
3798.97
3520.71
4630.04
2724.56
2754.93
3098.57
4351.31
3634.89
4710.26
2750.03
2755.62
3819.08
3884.19
4196.49
5058.28
3595.34
2753.1
3547.94
4340.94
6024.7
3481.21
2753.32
2753.86
3037.77
3447.33
4978.94
3916.78
2751.1
2754.4
3443.38
4059.69
4333.17
3894.58
3556.22
2755.26
3607.11
3827.34
3801.5
4835.48
2753.43
2754.23
3658.96
3369.93
3937.74
4862.23
2752.3
2755.1
3831.24
3846.33
4339.56
4959.14
3538.86
2755.08
3389.15
4063.77
4379.57
3658.28
2752.13
2753.15
3073.49
4463.48
4809.49
4244.58
2753.46
2753.69
3489.13
3872.0
4492.44
3602.5
3604.89
2753.15
4680.31
3753.86
4696.5
4689.9
2751.47
2751.0
